transaction_id,customer_id,transaction_date,amount,transaction_type,payment_method,payment_status,failure_reason,customer_age,customer_tenure_years,previous_successful_payments,previous_failed_payments,customer_lifetime_value,subscription_status,cart_value,time_since_failure_hours,recovery_attempts,contact_allowed,revenue_at_risk,predicted_probability,predicted_probability_percentage,recommended_action,simulated_recovered,simulated_recovered_revenue,action_success_probability
T026796,C18303,2025-08-25 02:11:32.227496,1619.0,payment,Wallet,failed,card_expired,58,2.74,5,3,13499.46,not_applicable,0.0,4,0,True,1619.0,0.24037707001191966,24.037707001191965,ESCALATE,False,0.0,0.14422624200715178
T025437,C11643,2025-08-25 02:20:32.227496,3230.34,subscription,UPI,abandoned,checkout_abandoned,19,4.7,11,2,30193.81,active,0.0,46,0,True,3230.34,0.6627396846233397,66.27396846233397,REMINDER,True,3230.34,0.6633287319298387
T049557,C14916,2025-08-25 03:20:32.227496,3167.58,payment,Debit Card,abandoned,checkout_abandoned,37,3.67,8,1,17817.02,not_applicable,0.0,66,3,True,3167.58,0.4050545417776061,40.505454177760605,ESCALATE,False,0.0,0.09303272506656363
T023265,C10271,2025-08-25 03:47:32.227496,10058.06,checkout,Net Banking,abandoned,checkout_abandoned,22,0.48,2,1,6734.35,not_applicable,12007.12,65,1,True,10058.06,0.1449209652451295,14.49209652451295,ESCALATE,False,0.0,0.0369525791470777
T038231,C16169,2025-08-25 03:50:32.227496,492.21,subscription,Debit Card,abandoned,checkout_abandoned,46,0.69,3,2,10806.53,active,0.0,49,3,True,492.21,0.23847394520017767,23.84739452001777,ESCALATE,False,0.0,0.0
T045994,C12661,2025-08-25 04:06:32.227496,2217.94,subscription,Wallet,failed,bank_declined,42,1.3,5,0,13176.72,renewal_failed,0.0,37,0,True,2217.94,0.3901202656152319,39.012026561523186,RETRY,False,0.0,0.3511082390537087
T001225,C19162,2025-08-25 04:18:32.227496,887.45,payment,Debit Card,failed,card_expired,54,3.24,13,2,18543.27,not_applicable,0.0,8,1,False,887.45,0.45279203558060466,45.279203558060466,DO_NOT_CONTACT,False,0.0,0.0
T025740,C13943,2025-08-25 04:56:32.227496,4478.62,payment,Credit Card,failed,insufficient_funds,36,4.25,25,2,21901.13,not_applicable,0.0,29,0,True,4478.62,0.7997882816221145,79.97882816221144,REMINDER,False,0.0,0.6798200393787973
T021346,C10856,2025-08-25 05:24:32.227496,9593.34,payment,Credit Card,failed,card_expired,49,3.89,17,1,18737.98,not_applicable,0.0,13,0,True,9593.34,0.6251584697211009,62.51584697211009,ALTERNATIVE_PAYMENT,False,0.0,0.6939005462350458
T012728,C19199,2025-08-25 05:55:32.227496,1761.18,payment,Credit Card,failed,insufficient_funds,23,0.42,5,1,13868.52,not_applicable,0.0,62,0,True,1761.18,0.1648394803854475,16.48394803854475,ESCALATE,False,0.0,0.0989036882312685
T005118,C11629,2025-08-25 06:00:32.227496,414.23,payment,Wallet,abandoned,checkout_abandoned,38,2.85,4,1,12903.71,not_applicable,0.0,43,0,True,414.23,0.3516236288269525,35.16236288269525,ESCALATE,False,0.0,0.2109741772961715
T020817,C13141,2025-08-25 06:35:32.227496,938.17,payment,Debit Card,failed,insufficient_funds,46,4.79,23,1,25382.29,not_applicable,0.0,28,0,True,938.17,0.7737413302053768,77.37413302053768,REMINDER,True,938.17,0.6576801306745703
T047158,C17486,2025-08-25 07:33:32.227496,1210.79,checkout,Wallet,failed,card_expired,30,3.21,9,1,29680.27,not_applicable,1811.66,49,2,True,1210.79,0.34140248396548806,34.140248396548806,ALTERNATIVE_PAYMENT,False,0.0,0.32433235976721364
T030470,C13221,2025-08-25 08:00:32.227496,4015.72,checkout,UPI,abandoned,checkout_abandoned,21,0.28,2,4,1446.91,not_applicable,5059.07,68,0,False,4015.72,0.12668588715550952,12.668588715550952,DO_NOT_CONTACT,False,0.0,0.0
T048883,C18719,2025-08-25 08:32:32.227496,824.69,subscription,Net Banking,failed,limit_exceeded,25,2.83,11,0,23129.05,renewal_failed,0.0,34,0,True,824.69,0.4939372660596503,49.393726605965036,ALTERNATIVE_PAYMENT,True,824.69,0.5692404027566678
T048867,C11922,2025-08-25 09:00:32.227496,12824.84,subscription,UPI,failed,limit_exceeded,46,2.51,14,0,41202.54,renewal_failed,0.0,72,0,True,12824.84,0.4506211287787652,45.06211287787652,ALTERNATIVE_PAYMENT,True,12824.84,0.528090072339827
T044952,C19091,2025-08-25 09:50:32.227496,2693.84,payment,Wallet,abandoned,checkout_abandoned,32,2.79,5,1,3926.35,not_applicable,0.0,3,0,True,2693.84,0.45216125607763386,45.21612560776339,ESCALATE,True,2693.84,0.2712967536465803
T037654,C18716,2025-08-25 10:27:32.227496,1428.06,payment,Credit Card,failed,bank_declined,39,3.59,18,0,14645.25,not_applicable,0.0,48,0,True,1428.06,0.8097832863838755,80.97832863838755,ALTERNATIVE_PAYMENT,True,1428.06,0.8692941220646817
T037645,C19069,2025-08-25 10:28:32.227496,3966.68,payment,Credit Card,failed,bank_declined,30,2.97,18,3,36742.31,not_applicable,0.0,27,0,True,3966.68,0.7725687624317404,77.25687624317405,ALTERNATIVE_PAYMENT,True,3966.68,0.8339403243101534
T004741,C18572,2025-08-25 10:50:32.227496,1180.74,payment,Debit Card,failed,authentication_failed,56,1.09,5,0,18057.03,not_applicable,0.0,52,0,True,1180.74,0.2792985590924928,27.92985590924928,ESCALATE,False,0.0,0.16757913545549566
T012719,C10436,2025-08-25 11:25:32.227496,1716.82,checkout,Debit Card,abandoned,checkout_abandoned,46,0.38,0,2,500.0,not_applicable,2180.78,72,1,True,1716.82,0.11118964095891387,11.118964095891387,ESCALATE,True,1716.82,0.01671378457534832
T046071,C10198,2025-08-25 11:27:32.227496,1175.82,subscription,UPI,abandoned,checkout_abandoned,25,3.26,9,3,28724.75,cancelled,0.0,67,2,True,1175.82,0.4417049862712552,44.17049862712552,ESCALATE,False,0.0,0.16502299176275312
T006710,C15458,2025-08-25 11:58:32.227496,402.48,checkout,UPI,failed,authentication_failed,45,4.99,15,0,28800.42,not_applicable,545.42,8,3,True,402.48,0.8083186877531441,80.8318687753144,ESCALATE,False,0.0,0.3349912126518864
T038221,C17497,2025-08-25 12:29:32.227496,2631.35,payment,Credit Card,abandoned,checkout_abandoned,47,3.94,3,1,5007.67,not_applicable,0.0,46,2,True,2631.35,0.3537313627257509,35.37313627257509,ESCALATE,False,0.0,0.11223881763545052
T040686,C12942,2025-08-25 12:49:32.227496,218.48,payment,Credit Card,abandoned,checkout_abandoned,60,1.93,6,1,9052.88,not_applicable,0.0,64,0,True,218.48,0.3159224767877516,31.59224767877516,ESCALATE,True,218.48,0.18955348607265096
T028272,C13920,2025-08-25 14:03:32.227496,654.02,payment,Net Banking,abandoned,checkout_abandoned,19,1.57,4,1,12655.36,not_applicable,0.0,19,0,True,654.02,0.34368851869902606,34.368851869902606,ESCALATE,False,0.0,0.20621311121941563
T024418,C15121,2025-08-25 14:11:32.227496,1462.75,checkout,UPI,failed,authentication_failed,48,4.9,14,1,55670.7,not_applicable,1503.63,59,1,True,1462.75,0.683732304671465,68.3732304671465,ALTERNATIVE_PAYMENT,False,0.0,0.6995456894378916
T005712,C10424,2025-08-25 18:43:32.227496,1343.68,payment,UPI,abandoned,checkout_abandoned,25,2.75,14,2,48802.61,not_applicable,0.0,34,2,True,1343.68,0.6355670462081462,63.55670462081462,REMINDER,True,1343.68,0.5402319892769243
T017293,C13685,2025-08-25 19:41:32.227496,693.45,payment,Net Banking,failed,bank_declined,28,3.73,17,0,26471.19,not_applicable,0.0,70,2,True,693.45,0.7539118404890067,75.39118404890067,ALTERNATIVE_PAYMENT,True,693.45,0.7162162484645563
T011167,C16158,2025-08-25 20:06:32.227496,2249.92,payment,Credit Card,failed,card_expired,43,2.86,7,3,17968.07,not_applicable,0.0,67,3,True,2249.92,0.20275468076140268,20.275468076140267,ESCALATE,False,0.0,0.0
T007501,C11140,2025-08-25 20:46:32.227496,1705.01,payment,Credit Card,failed,limit_exceeded,21,1.05,7,3,12945.14,not_applicable,0.0,67,1,True,1705.01,0.2251755663682831,22.51755663682831,ESCALATE,False,0.0,0.08510533982096984
T010125,C10984,2025-08-25 21:18:32.227496,409.64,payment,UPI,failed,card_expired,41,2.11,6,3,22197.82,not_applicable,0.0,54,1,True,409.64,0.1822978387324415,18.22978387324415,ESCALATE,False,0.0,0.05937870323946488
T041653,C14126,2025-08-25 21:57:32.227496,4199.05,payment,Wallet,abandoned,checkout_abandoned,25,2.0,8,2,28501.7,not_applicable,0.0,6,0,False,4199.05,0.480847268692096,48.0847268692096,DO_NOT_CONTACT,False,0.0,0.0
T024971,C18884,2025-08-25 22:14:32.227496,1981.93,payment,Net Banking,failed,bank_declined,32,4.24,20,0,66817.52,not_applicable,0.0,33,0,True,1981.93,0.8731044525448861,87.31044525448861,ALTERNATIVE_PAYMENT,True,1981.93,0.9294492299176418
T047985,C14377,2025-08-25 22:48:32.227496,719.47,payment,UPI,failed,limit_exceeded,45,4.2,13,1,11349.84,not_applicable,0.0,31,0,True,719.47,0.6011183731217808,60.11183731217808,ALTERNATIVE_PAYMENT,True,719.47,0.6710624544656918
T028572,C10858,2025-08-26 00:32:32.227496,2266.81,subscription,UPI,abandoned,checkout_abandoned,27,0.38,4,0,14401.23,active,0.0,56,3,False,2266.81,0.31910439518926736,31.910439518926736,DO_NOT_CONTACT,False,0.0,0.0
T010130,C18176,2025-08-26 01:24:32.227496,2501.39,payment,Debit Card,failed,bank_declined,37,2.49,11,2,25999.79,not_applicable,0.0,68,0,True,2501.39,0.4780908950194631,47.80908950194631,RETRY,True,2501.39,0.4302818055175168
T032974,C16856,2025-08-26 03:21:32.227496,1714.03,payment,Net Banking,failed,network_error,27,1.91,6,1,5654.82,not_applicable,0.0,68,0,True,1714.03,0.42836431468244673,42.836431468244676,ALTERNATIVE_PAYMENT,True,1714.03,0.4069460989483244
T004786,C12132,2025-08-26 04:05:32.227496,528.85,subscription,UPI,failed,card_expired,38,1.88,8,1,21264.27,renewal_failed,0.0,46,2,True,528.85,0.25182516264011173,25.182516264011173,ESCALATE,False,0.0,0.05109509758406702
T040248,C16390,2025-08-26 05:27:32.227496,7086.4,payment,Wallet,failed,bank_declined,38,3.24,17,0,28081.86,not_applicable,0.0,14,3,True,7086.4,0.8162752054841671,81.62752054841671,ESCALATE,False,0.0,0.33976512329050024
T031936,C17270,2025-08-26 05:57:32.227496,983.9,payment,Net Banking,failed,insufficient_funds,55,3.76,14,1,13841.57,not_applicable,0.0,40,3,True,983.9,0.48365591589874357,48.365591589874356,ESCALATE,True,983.9,0.14019354953924612
T008628,C13444,2025-08-26 06:17:32.227496,3384.66,subscription,Wallet,failed,card_expired,47,0.14,3,1,3145.37,renewal_failed,0.0,12,0,True,3384.66,0.1476381015243862,14.76381015243862,ESCALATE,False,0.0,0.08858286091463172
T013548,C12969,2025-08-26 07:13:32.227496,1492.51,subscription,Credit Card,failed,authentication_failed,37,3.75,8,4,16600.86,renewal_failed,0.0,35,0,True,1492.51,0.42089650942285933,42.089650942285935,ALTERNATIVE_PAYMENT,False,0.0,0.4998516839517163
T025352,C11988,2025-08-26 07:57:32.227496,1084.65,subscription,UPI,abandoned,checkout_abandoned,37,2.74,5,3,17061.64,cancelled,0.0,34,0,True,1084.65,0.36651203439029434,36.65120343902943,ESCALATE,False,0.0,0.2199072206341766
T028658,C11711,2025-08-26 09:16:32.227496,4934.53,checkout,UPI,failed,authentication_failed,43,2.98,8,0,26717.13,not_applicable,5236.51,48,2,True,4934.53,0.45721073717328836,45.721073717328835,ALTERNATIVE_PAYMENT,True,4934.53,0.4343502003146239
T047924,C13292,2025-08-26 10:03:32.227496,1578.36,payment,Net Banking,failed,card_expired,20,4.49,13,2,27446.12,not_applicable,0.0,40,0,True,1578.36,0.48035594195704806,48.0355941957048,ALTERNATIVE_PAYMENT,True,1578.36,0.5563381448591956
T010288,C18192,2025-08-26 10:54:32.227496,2506.32,payment,Credit Card,failed,bank_declined,24,3.17,15,2,46716.48,not_applicable,0.0,32,0,True,2506.32,0.7422090224848708,74.22090224848708,ALTERNATIVE_PAYMENT,False,0.0,0.8050985713606271
T024059,C11851,2025-08-26 11:03:32.227496,563.78,checkout,Wallet,abandoned,checkout_abandoned,21,1.69,10,4,25063.47,not_applicable,686.26,29,3,True,563.78,0.43144557432429015,43.14455743242902,ESCALATE,False,0.0,0.10886734459457403
T013097,C12595,2025-08-26 11:17:32.227496,654.3,payment,UPI,failed,insufficient_funds,41,4.22,13,4,9759.61,not_applicable,0.0,20,0,True,654.3,0.4619389291453401,46.19389291453401,ESCALATE,False,0.0,0.27716335748720405
T019103,C16730,2025-08-26 11:47:32.227496,616.01,subscription,Net Banking,failed,network_error,35,4.56,11,2,36940.69,renewal_failed,0.0,31,2,True,616.01,0.714307637603873,71.4307637603873,RETRY,False,0.0,0.6428768738434857
T029482,C11586,2025-08-26 12:37:32.227496,410.52,payment,Wallet,abandoned,checkout_abandoned,35,0.76,5,1,18606.03,not_applicable,0.0,48,0,False,410.52,0.29284063903425217,29.284063903425217,DO_NOT_CONTACT,False,0.0,0.0
T041220,C10144,2025-08-26 13:57:32.227496,7326.18,checkout,Credit Card,failed,network_error,36,0.3,7,1,25975.59,not_applicable,10523.44,22,1,True,7326.18,0.4684102898188652,46.84102898188652,ALTERNATIVE_PAYMENT,False,0.0,0.3949897753279219
T001991,C12412,2025-08-26 14:12:32.227496,1711.54,payment,Net Banking,abandoned,checkout_abandoned,34,3.59,13,0,10261.89,not_applicable,0.0,15,1,True,1711.54,0.6875669710252059,68.75669710252059,REMINDER,True,1711.54,0.6344319253714249
T000580,C11889,2025-08-26 14:39:32.227496,3472.54,subscription,Wallet,abandoned,checkout_abandoned,39,4.76,10,4,28283.8,cancelled,0.0,12,0,False,3472.54,0.6061930487306898,60.61930487306898,DO_NOT_CONTACT,False,0.0,0.0
T047905,C10016,2025-08-26 15:14:32.227496,3153.52,payment,Net Banking,abandoned,checkout_abandoned,28,1.22,3,1,4298.87,not_applicable,0.0,70,0,True,3153.52,0.20575216714395397,20.5752167143954,ESCALATE,False,0.0,0.12345130028637238
T037689,C19427,2025-08-26 17:22:32.227496,1346.32,payment,UPI,failed,insufficient_funds,29,3.65,7,3,21796.64,not_applicable,0.0,57,0,True,1346.32,0.25495789599563023,25.495789599563025,ESCALATE,False,0.0,0.15297473759737815
T045248,C16911,2025-08-26 18:09:32.227496,608.67,payment,Wallet,abandoned,checkout_abandoned,58,3.19,13,1,17052.84,not_applicable,0.0,55,2,True,608.67,0.5714322895765972,57.14322895765972,ESCALATE,True,608.67,0.2428593737459583
T020686,C16710,2025-08-26 18:29:32.227496,561.98,payment,Credit Card,failed,card_expired,50,0.21,3,4,10487.21,not_applicable,0.0,55,0,True,561.98,0.09099978275596707,9.099978275596706,ESCALATE,False,0.0,0.05459986965358024
T017094,C12717,2025-08-26 19:12:32.227496,1367.36,checkout,Net Banking,failed,card_expired,31,3.54,9,2,30102.82,not_applicable,2023.15,47,0,True,1367.36,0.312091507027035,31.209150702703496,ALTERNATIVE_PAYMENT,True,1367.36,0.3964869316756833
T017461,C16909,2025-08-26 20:46:32.227496,1003.08,subscription,Net Banking,failed,limit_exceeded,56,4.12,16,1,33132.78,renewal_failed,0.0,61,1,True,1003.08,0.5796669457338282,57.96669457338282,ALTERNATIVE_PAYMENT,True,1003.08,0.6006835984471367
T024492,C18348,2025-08-26 21:40:32.227496,2140.5,payment,Net Banking,failed,limit_exceeded,56,4.15,12,1,37219.79,not_applicable,0.0,69,0,True,2140.5,0.4708011081514266,47.08011081514266,ALTERNATIVE_PAYMENT,True,2140.5,0.5472610527438553
T026932,C16867,2025-08-26 22:09:32.227496,1217.72,payment,Net Banking,failed,card_expired,53,4.9,18,2,49226.01,not_applicable,0.0,54,3,True,1217.72,0.5921989438977255,59.219894389772556,ESCALATE,False,0.0,0.2053193663386353
T042215,C16202,2025-08-26 22:34:32.227496,4357.91,payment,Credit Card,failed,network_error,18,0.89,6,0,6054.74,not_applicable,0.0,50,2,True,4357.91,0.4814642119478557,48.146421194785574,ALTERNATIVE_PAYMENT,False,0.0,0.35739100135046287
T049942,C16061,2025-08-26 22:50:32.227496,1001.64,payment,Net Banking,failed,card_expired,40,0.81,4,4,9304.1,not_applicable,0.0,38,0,True,1001.64,0.11558707917511743,11.558707917511743,ESCALATE,True,1001.64,0.06935224750507045
T026368,C14030,2025-08-27 00:13:32.227496,7995.71,payment,Debit Card,failed,insufficient_funds,40,2.39,6,0,13017.04,not_applicable,0.0,2,0,True,7995.71,0.29981063588540136,29.981063588540135,ESCALATE,False,0.0,0.1798863815312408
T011798,C12478,2025-08-27 01:27:32.227496,669.86,payment,Wallet,failed,authentication_failed,26,1.01,7,2,27242.4,not_applicable,0.0,47,1,True,669.86,0.34020184984757496,34.02018498475749,ALTERNATIVE_PAYMENT,True,669.86,0.3731917573551962
T026978,C19300,2025-08-27 01:30:32.227496,1140.23,payment,UPI,failed,network_error,34,0.56,6,0,6132.44,not_applicable,0.0,8,1,True,1140.23,0.5454993471511425,54.54993471511425,ALTERNATIVE_PAYMENT,False,0.0,0.4682243797935853
T011753,C17153,2025-08-27 03:35:32.227496,2834.26,subscription,Wallet,abandoned,checkout_abandoned,39,2.77,17,1,49454.35,cancelled,0.0,43,2,True,2834.26,0.7318415911217208,73.18415911217208,REMINDER,True,2834.26,0.6220653524534626
T000324,C13310,2025-08-27 04:44:32.227496,459.37,payment,Wallet,failed,bank_declined,57,0.15,6,2,23748.44,not_applicable,0.0,12,2,True,459.37,0.3852965010645734,38.52965010645734,RETRY,False,0.0,0.2467668509581161
T016862,C19916,2025-08-27 06:15:32.227496,457.13,subscription,UPI,abandoned,checkout_abandoned,41,4.85,15,1,27113.85,cancelled,0.0,32,2,True,457.13,0.7690765624415701,76.90765624415701,REMINDER,True,457.13,0.6537150780753346
T034622,C17273,2025-08-27 07:20:32.227496,3698.57,payment,Credit Card,failed,network_error,57,1.58,8,0,6628.03,not_applicable,0.0,45,0,True,3698.57,0.5480236191878674,54.80236191878674,ALTERNATIVE_PAYMENT,False,0.0,0.520622438228474
T044589,C13103,2025-08-27 07:28:32.227496,2849.71,payment,Debit Card,failed,limit_exceeded,29,3.77,8,0,17297.89,not_applicable,0.0,51,0,True,2849.71,0.40790825437429523,40.790825437429525,ALTERNATIVE_PAYMENT,True,2849.71,0.4875128416555805
T034483,C13286,2025-08-27 08:08:32.227496,2673.68,subscription,Net Banking,failed,card_expired,27,3.9,11,0,32308.86,renewal_failed,0.0,2,1,True,2673.68,0.5133525620401677,51.335256204016765,ALTERNATIVE_PAYMENT,True,2673.68,0.5376849339381592
T026593,C12043,2025-08-27 08:54:32.227496,1662.47,payment,Wallet,abandoned,checkout_abandoned,26,2.06,7,1,9563.8,not_applicable,0.0,28,2,True,1662.47,0.4338121896491764,43.381218964917636,ESCALATE,True,1662.47,0.1602873137895058
T020005,C16228,2025-08-27 08:54:32.227496,692.45,payment,Net Banking,failed,insufficient_funds,34,3.68,14,1,21044.22,not_applicable,0.0,36,0,True,692.45,0.5116465774122821,51.16465774122821,ESCALATE,False,0.0,0.30698794644736926
T011868,C15897,2025-08-27 09:33:32.227496,2285.89,payment,Net Banking,abandoned,checkout_abandoned,48,1.29,2,1,2615.95,not_applicable,0.0,22,0,True,2285.89,0.25202701798242716,25.202701798242718,ESCALATE,False,0.0,0.1512162107894563
T024364,C11147,2025-08-27 09:50:32.227496,832.17,checkout,Wallet,abandoned,checkout_abandoned,39,2.43,10,1,36130.49,not_applicable,1224.68,55,0,True,832.17,0.4813572207447863,48.13572207447863,ESCALATE,True,832.17,0.28881433244687177
T031377,C15978,2025-08-27 09:57:32.227496,485.2,payment,Net Banking,failed,limit_exceeded,25,4.03,13,0,36583.44,not_applicable,0.0,9,0,True,485.2,0.6773949256770063,67.73949256770064,ALTERNATIVE_PAYMENT,True,485.2,0.743525179393156
T022544,C11526,2025-08-27 11:04:32.227496,6501.87,subscription,Debit Card,failed,card_expired,22,0.55,2,1,7144.67,renewal_failed,0.0,56,2,True,6501.87,0.09390713951873615,9.390713951873614,ESCALATE,False,0.0,0.0
T008620,C16427,2025-08-27 11:46:32.227496,3306.26,payment,Wallet,failed,insufficient_funds,31,0.91,5,1,15533.39,not_applicable,0.0,45,0,True,3306.26,0.1866722179214307,18.66722179214307,ESCALATE,False,0.0,0.11200333075285843
T027761,C11718,2025-08-27 14:00:32.227496,378.34,payment,Debit Card,failed,authentication_failed,52,1.31,8,3,16789.85,not_applicable,0.0,5,1,True,378.34,0.38021095043778186,38.02109504377819,ALTERNATIVE_PAYMENT,False,0.0,0.4112004029158927
T021016,C11594,2025-08-27 16:16:32.227496,689.51,payment,UPI,failed,network_error,52,3.9,16,0,60097.1,not_applicable,0.0,23,1,True,689.51,0.8599998195090075,85.99998195090075,RETRY,True,689.51,0.8239998375581067
T035119,C18972,2025-08-27 16:49:32.227496,2185.66,payment,UPI,abandoned,checkout_abandoned,48,4.69,17,1,67704.41,not_applicable,0.0,46,1,True,2185.66,0.7670876062024505,76.70876062024506,REMINDER,True,2185.66,0.7020244652720828
T014108,C11817,2025-08-27 17:35:32.227496,488.45,payment,Wallet,failed,limit_exceeded,43,4.86,12,5,41160.17,not_applicable,0.0,57,1,True,488.45,0.4517587846580261,45.17587846580261,ALTERNATIVE_PAYMENT,False,0.0,0.47917084542512484
T012426,C14669,2025-08-27 21:16:32.227496,1141.1,payment,Wallet,abandoned,checkout_abandoned,43,0.46,7,1,21956.42,not_applicable,0.0,2,3,False,1141.1,0.4169036241984212,41.69036241984212,DO_NOT_CONTACT,False,0.0,0.0
T048647,C15407,2025-08-27 22:18:32.227496,2448.04,subscription,Net Banking,abandoned,checkout_abandoned,55,4.43,15,0,35438.65,cancelled,0.0,64,2,True,2448.04,0.6973000173062152,69.73000173062151,REMINDER,False,0.0,0.5927050147102829
T030387,C17162,2025-08-27 22:18:32.227496,560.16,payment,Debit Card,failed,bank_declined,41,1.7,9,0,18973.09,not_applicable,0.0,68,0,True,560.16,0.44574096043851535,44.57409604385153,RETRY,True,560.16,0.4011668643946638
